Datacode,Rectype,RecYear,RecMonth,RecDay,Watershed,SoilType,Transect,Pid,Plot,SpeCode,Ab_genus,Ab_species,CoverClass,Comments
PBG01,1,2008,6,2,C01A,f,c,8,2,17,poa,prate,3,
PBG01,1,2008,6,2,C01A,f,c,8,2,20,spheno,obtus,1,
PBG01,1,2008,6,2,C01A,f,c,8,2,31,carex,brevi,1,
PBG01,1,2008,6,2,C01A,f,c,8,2,33,carex,inops,3,
PBG01,1,2008,6,2,C01A,f,c,8,2,34,carex,meadi,1,
PBG01,1,2008,6,2,C01A,f,c,8,2,68,callir,alcae,1,
PBG01,1,2008,6,2,C01A,f,c,8,2,109,dalea,purpu,2,
PBG01,1,2008,6,2,C01A,f,c,8,2,111,physal,pumil,1,
PBG01,1,2008,6,2,C01A,f,c,8,2,117,pediom,tenui,2,
PBG01,1,2008,6,2,C01A,f,c,8,2,120,ruelli,humil,1,
PBG01,1,2008,6,2,C01A,f,c,8,2,125,sisyri,campe,1,
PBG01,1,2008,6,2,C01A,f,c,8,2,434,desmod,sessi,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,2,androp,gerar,5,
PBG01,1,2008,9,3,C01A,f,c,8,2,3,schiza,scopa,2,
PBG01,1,2008,9,3,C01A,f,c,8,2,4,boutel,curti,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,15,panicu,virga,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,18,sorgha,nutan,3,
PBG01,1,2008,9,3,C01A,f,c,8,2,21,sporob,compo,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,42,rosa,arkan,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,43,sympho,orbic,2,
PBG01,1,2008,9,3,C01A,f,c,8,2,46,ambros,psilo,3,
PBG01,1,2008,9,3,C01A,f,c,8,2,52,artemi,ludov,3,
PBG01,1,2008,9,3,C01A,f,c,8,2,58,symphy,erico,3,
PBG01,1,2008,9,3,C01A,f,c,8,2,86,bricke,eupat,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,90,lesped,capit,2,
PBG01,1,2008,9,3,C01A,f,c,8,2,121,salvia,azure,2,
PBG01,1,2008,9,3,C01A,f,c,8,2,127,solida,altis,2,
PBG01,1,2008,9,3,C01A,f,c,8,2,128,solida,misso,2,
PBG01,1,2008,9,3,C01A,f,c,8,2,140,vernon,baldw,1,
PBG01,1,2008,9,3,C01A,f,c,8,2,180,teucri,canad,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,12,koeler,macra,2,
PBG01,1,2008,6,2,C01A,f,c,8,3,14,dichan,oligo,2,
PBG01,1,2008,6,2,C01A,f,c,8,3,17,poa,prate,3,
PBG01,1,2008,6,2,C01A,f,c,8,3,31,carex,brevi,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,32,carex,gravi,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,33,carex,inops,2,
PBG01,1,2008,6,2,C01A,f,c,8,3,34,carex,meadi,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,43,sympho,orbic,2,
PBG01,1,2008,6,2,C01A,f,c,8,3,49,antenn,negle,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,66,baptis,bract,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,77,eriger,strig,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,102,oxalis,stric,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,106,dalea,candi,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,109,dalea,purpu,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,111,physal,pumil,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,117,pediom,tenui,3,
PBG01,1,2008,6,2,C01A,f,c,8,3,120,ruelli,humil,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,125,sisyri,campe,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,150,agrost,hyema,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,154,comand,umbel,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,210,carex,spp.,1,
PBG01,1,2008,6,2,C01A,f,c,8,3,227,vicia,ameri,1,
PBG01,1,2008,9,3,C01A,f,c,8,3,2,androp,gerar,4,
PBG01,1,2008,9,3,C01A,f,c,8,3,3,schiza,scopa,3,
PBG01,1,2008,9,3,C01A,f,c,8,3,4,boutel,curti,1,
PBG01,1,2008,9,3,C01A,f,c,8,3,11,eragro,spect,2,
PBG01,1,2008,9,3,C01A,f,c,8,3,15,panicu,virga,1,
PBG01,1,2008,9,3,C01A,f,c,8,3,18,sorgha,nutan,3,
PBG01,1,2008,9,3,C01A,f,c,8,3,21,sporob,compo,1,
PBG01,1,2008,9,3,C01A,f,c,8,3,43,sympho,orbic,3,
PBG01,1,2008,9,3,C01A,f,c,8,3,46,ambros,psilo,2,
PBG01,1,2008,9,3,C01A,f,c,8,3,52,artemi,ludov,3,
PBG01,1,2008,9,3,C01A,f,c,8,3,58,symphy,erico,3,
PBG01,1,2008,9,3,C01A,f,c,8,3,90,lesped,capit,3,
PBG01,1,2008,9,3,C01A,f,c,8,3,121,salvia,azure,1,
PBG01,1,2008,9,3,C01A,f,c,8,3,139,verben,stric,1,
PBG01,1,2008,9,3,C01A,f,c,8,3,140,vernon,baldw,1,
PBG01,1,2008,9,3,C01A,f,c,8,3,168,digita,cogna,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,12,koeler,macra,2,
PBG01,1,2008,6,2,C01A,f,c,8,4,14,dichan,oligo,2,
PBG01,1,2008,6,2,C01A,f,c,8,4,17,poa,prate,3,
PBG01,1,2008,6,2,C01A,f,c,8,4,31,carex,brevi,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,33,carex,inops,2,
PBG01,1,2008,6,2,C01A,f,c,8,4,34,carex,meadi,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,44,achill,mille,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,55,asclep,verti,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,56,asclep,virds,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,66,baptis,bract,2,
PBG01,1,2008,6,2,C01A,f,c,8,4,109,dalea,purpu,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,117,pediom,tenui,3,
PBG01,1,2008,6,2,C01A,f,c,8,4,118,ratibi,colum,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,120,ruelli,humil,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,125,sisyri,campe,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,150,agrost,hyema,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,154,comand,umbel,1,
PBG01,1,2008,6,2,C01A,f,c,8,4,227,vicia,ameri,1,
PBG01,1,2008,9,3,C01A,f,c,8,4,2,androp,gerar,4,
PBG01,1,2008,9,3,C01A,f,c,8,4,3,schiza,scopa,4,
PBG01,1,2008,9,3,C01A,f,c,8,4,4,boutel,curti,2,
PBG01,1,2008,9,3,C01A,f,c,8,4,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,c,8,4,15,panicu,virga,1,
PBG01,1,2008,9,3,C01A,f,c,8,4,18,sorgha,nutan,3,
PBG01,1,2008,9,3,C01A,f,c,8,4,21,sporob,compo,2,
PBG01,1,2008,9,3,C01A,f,c,8,4,46,ambros,psilo,2,
PBG01,1,2008,9,3,C01A,f,c,8,4,52,artemi,ludov,2,
PBG01,1,2008,9,3,C01A,f,c,8,4,58,symphy,erico,4,
PBG01,1,2008,9,3,C01A,f,c,8,4,86,bricke,eupat,2,
PBG01,1,2008,9,3,C01A,f,c,8,4,90,lesped,capit,1,
PBG01,1,2008,9,3,C01A,f,c,8,4,92,linum,sulca,1,
PBG01,1,2008,9,3,C01A,f,c,8,4,128,solida,misso,1,
PBG01,1,2008,9,3,C01A,f,c,8,4,140,vernon,baldw,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,12,koeler,macra,2,
PBG01,1,2008,6,2,C01A,f,c,8,5,14,dichan,oligo,2,
PBG01,1,2008,6,2,C01A,f,c,8,5,17,poa,prate,2,
PBG01,1,2008,6,2,C01A,f,c,8,5,31,carex,brevi,2,
PBG01,1,2008,6,2,C01A,f,c,8,5,32,carex,gravi,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,33,carex,inops,2,
PBG01,1,2008,6,2,C01A,f,c,8,5,44,achill,mille,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,55,asclep,verti,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,92,linum,sulca,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,102,oxalis,stric,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,111,physal,pumil,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,117,pediom,tenui,2,
PBG01,1,2008,6,2,C01A,f,c,8,5,118,ratibi,colum,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,120,ruelli,humil,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,123,packer,platt,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,125,sisyri,campe,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,150,agrost,hyema,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,210,carex,spp.,1,
PBG01,1,2008,6,2,C01A,f,c,8,5,227,vicia,ameri,2,
PBG01,1,2008,9,3,C01A,f,c,8,5,2,androp,gerar,4,
PBG01,1,2008,9,3,C01A,f,c,8,5,3,schiza,scopa,4,
PBG01,1,2008,9,3,C01A,f,c,8,5,4,boutel,curti,1,
PBG01,1,2008,9,3,C01A,f,c,8,5,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,c,8,5,15,panicu,virga,2,
PBG01,1,2008,9,3,C01A,f,c,8,5,18,sorgha,nutan,2,
PBG01,1,2008,9,3,C01A,f,c,8,5,21,sporob,compo,1,
PBG01,1,2008,9,3,C01A,f,c,8,5,46,ambros,psilo,2,
PBG01,1,2008,9,3,C01A,f,c,8,5,52,artemi,ludov,2,
PBG01,1,2008,9,3,C01A,f,c,8,5,58,symphy,erico,3,
PBG01,1,2008,9,3,C01A,f,c,8,5,90,lesped,capit,3,
PBG01,1,2008,9,3,C01A,f,c,8,5,92,linum,sulca,1,
PBG01,1,2008,9,3,C01A,f,c,8,5,121,salvia,azure,1,
PBG01,1,2008,9,3,C01A,f,c,8,5,128,solida,misso,2,
PBG01,1,2008,9,3,C01A,f,c,8,5,140,vernon,baldw,1,
PBG01,1,2008,9,3,C01A,f,c,8,5,218,triden,flavu,1,
PBG01,1,2008,6,2,C01A,f,d,8,1,12,koeler,macra,2,
PBG01,1,2008,6,2,C01A,f,d,8,1,14,dichan,oligo,2,
PBG01,1,2008,6,2,C01A,f,d,8,1,17,poa,prate,1,
PBG01,1,2008,6,2,C01A,f,d,8,1,33,carex,inops,2,
PBG01,1,2008,6,2,C01A,f,d,8,1,34,carex,meadi,1,
PBG01,1,2008,6,2,C01A,f,d,8,1,49,antenn,negle,1,
PBG01,1,2008,6,2,C01A,f,d,8,1,66,baptis,bract,2,
PBG01,1,2008,6,2,C01A,f,d,8,1,77,eriger,strig,1,
PBG01,1,2008,6,2,C01A,f,d,8,1,111,physal,pumil,1,
PBG01,1,2008,6,2,C01A,f,d,8,1,120,ruelli,humil,1,
PBG01,1,2008,6,2,C01A,f,d,8,1,125,sisyri,campe,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,2,androp,gerar,3,
PBG01,1,2008,9,3,C01A,f,d,8,1,3,schiza,scopa,3,
PBG01,1,2008,9,3,C01A,f,d,8,1,4,boutel,curti,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,18,sorgha,nutan,3,
PBG01,1,2008,9,3,C01A,f,d,8,1,21,sporob,compo,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,46,ambros,psilo,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,52,artemi,ludov,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,58,symphy,erico,3,
PBG01,1,2008,9,3,C01A,f,d,8,1,59,symphy,oblon,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,60,symphy,seric,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,86,bricke,eupat,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,92,linum,sulca,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,121,salvia,azure,2,
PBG01,1,2008,9,3,C01A,f,d,8,1,128,solida,misso,1,
PBG01,1,2008,9,3,C01A,f,d,8,1,131,solida,speci,3,
PBG01,1,2008,9,3,C01A,f,d,8,1,140,vernon,baldw,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,12,koeler,macra,2,
PBG01,1,2008,6,2,C01A,f,d,8,2,14,dichan,oligo,3,
PBG01,1,2008,6,2,C01A,f,d,8,2,31,carex,brevi,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,33,carex,inops,2,
PBG01,1,2008,6,2,C01A,f,d,8,2,34,carex,meadi,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,44,achill,mille,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,54,asclep,steno,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,106,dalea,candi,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,109,dalea,purpu,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,111,physal,pumil,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,120,ruelli,humil,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,123,packer,platt,1,
PBG01,1,2008,6,2,C01A,f,d,8,2,125,sisyri,campe,1,
PBG01,1,2008,9,3,C01A,f,d,8,2,2,androp,gerar,4,
PBG01,1,2008,9,3,C01A,f,d,8,2,3,schiza,scopa,3,
PBG01,1,2008,9,3,C01A,f,d,8,2,4,boutel,curti,1,
PBG01,1,2008,9,3,C01A,f,d,8,2,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,d,8,2,15,panicu,virga,2,
PBG01,1,2008,9,3,C01A,f,d,8,2,18,sorgha,nutan,3,
PBG01,1,2008,9,3,C01A,f,d,8,2,21,sporob,compo,2,
PBG01,1,2008,9,3,C01A,f,d,8,2,46,ambros,psilo,2,
PBG01,1,2008,9,3,C01A,f,d,8,2,52,artemi,ludov,1,
PBG01,1,2008,9,3,C01A,f,d,8,2,58,symphy,erico,4,
PBG01,1,2008,9,3,C01A,f,d,8,2,86,bricke,eupat,1,
PBG01,1,2008,9,3,C01A,f,d,8,2,92,linum,sulca,1,
PBG01,1,2008,9,3,C01A,f,d,8,2,128,solida,misso,2,
PBG01,1,2008,9,3,C01A,f,d,8,2,130,solida,rigid,1,
PBG01,1,2008,9,3,C01A,f,d,8,2,131,solida,speci,3,
PBG01,1,2008,6,2,C01A,f,d,8,3,12,koeler,macra,2,
PBG01,1,2008,6,2,C01A,f,d,8,3,14,dichan,oligo,2,
PBG01,1,2008,6,2,C01A,f,d,8,3,33,carex,inops,3,
PBG01,1,2008,6,2,C01A,f,d,8,3,49,antenn,negle,1,
PBG01,1,2008,6,2,C01A,f,d,8,3,70,cirsiu,undul,1,
PBG01,1,2008,6,2,C01A,f,d,8,3,106,dalea,candi,1,
PBG01,1,2008,6,2,C01A,f,d,8,3,109,dalea,purpu,2,
PBG01,1,2008,6,2,C01A,f,d,8,3,118,ratibi,colum,1,
PBG01,1,2008,6,2,C01A,f,d,8,3,120,ruelli,humil,1,
PBG01,1,2008,6,2,C01A,f,d,8,3,125,sisyri,campe,1,
PBG01,1,2008,9,3,C01A,f,d,8,3,2,androp,gerar,4,
PBG01,1,2008,9,3,C01A,f,d,8,3,3,schiza,scopa,2,
PBG01,1,2008,9,3,C01A,f,d,8,3,4,boutel,curti,2,
PBG01,1,2008,9,3,C01A,f,d,8,3,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,d,8,3,18,sorgha,nutan,3,
PBG01,1,2008,9,3,C01A,f,d,8,3,21,sporob,compo,1,
PBG01,1,2008,9,3,C01A,f,d,8,3,46,ambros,psilo,2,
PBG01,1,2008,9,3,C01A,f,d,8,3,52,artemi,ludov,1,
PBG01,1,2008,9,3,C01A,f,d,8,3,58,symphy,erico,3,
PBG01,1,2008,9,3,C01A,f,d,8,3,59,symphy,oblon,3,
PBG01,1,2008,9,3,C01A,f,d,8,3,86,bricke,eupat,1,
PBG01,1,2008,9,3,C01A,f,d,8,3,121,salvia,azure,2,
PBG01,1,2008,9,3,C01A,f,d,8,3,128,solida,misso,1,
PBG01,1,2008,9,3,C01A,f,d,8,3,130,solida,rigid,2,
PBG01,1,2008,9,3,C01A,f,d,8,3,131,solida,speci,2,
PBG01,1,2008,6,2,C01A,f,d,8,4,12,koeler,macra,2,
PBG01,1,2008,6,2,C01A,f,d,8,4,14,dichan,oligo,3,
PBG01,1,2008,6,2,C01A,f,d,8,4,33,carex,inops,3,
PBG01,1,2008,6,2,C01A,f,d,8,4,34,carex,meadi,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,36,cyperu,lupul,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,49,antenn,negle,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,56,asclep,virds,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,77,eriger,strig,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,92,linum,sulca,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,111,physal,pumil,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,125,sisyri,campe,1,
PBG01,1,2008,6,2,C01A,f,d,8,4,330,oenoth,serru,1,
PBG01,1,2008,9,3,C01A,f,d,8,4,2,androp,gerar,5,
PBG01,1,2008,9,3,C01A,f,d,8,4,3,schiza,scopa,2,
PBG01,1,2008,9,3,C01A,f,d,8,4,4,boutel,curti,1,
PBG01,1,2008,9,3,C01A,f,d,8,4,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,d,8,4,18,sorgha,nutan,2,
PBG01,1,2008,9,3,C01A,f,d,8,4,21,sporob,compo,2,
PBG01,1,2008,9,3,C01A,f,d,8,4,46,ambros,psilo,2,
PBG01,1,2008,9,3,C01A,f,d,8,4,58,symphy,erico,4,
PBG01,1,2008,9,3,C01A,f,d,8,4,59,symphy,oblon,1,
PBG01,1,2008,9,3,C01A,f,d,8,4,60,symphy,seric,1,
PBG01,1,2008,9,3,C01A,f,d,8,4,92,linum,sulca,1,
PBG01,1,2008,9,3,C01A,f,d,8,4,128,solida,misso,4,
PBG01,1,2008,9,3,C01A,f,d,8,4,130,solida,rigid,2,
PBG01,1,2008,9,3,C01A,f,d,8,4,131,solida,speci,2,
PBG01,1,2008,6,2,C01A,f,d,8,5,12,koeler,macra,4,
PBG01,1,2008,6,2,C01A,f,d,8,5,14,dichan,oligo,3,
PBG01,1,2008,6,2,C01A,f,d,8,5,31,carex,brevi,1,
PBG01,1,2008,6,2,C01A,f,d,8,5,32,carex,gravi,1,
PBG01,1,2008,6,2,C01A,f,d,8,5,33,carex,inops,3,
PBG01,1,2008,6,2,C01A,f,d,8,5,34,carex,meadi,1,
PBG01,1,2008,6,2,C01A,f,d,8,5,77,eriger,strig,1,
PBG01,1,2008,6,2,C01A,f,d,8,5,109,dalea,purpu,2,
PBG01,1,2008,6,2,C01A,f,d,8,5,114,planta,rhodo,1,
PBG01,1,2008,6,2,C01A,f,d,8,5,118,ratibi,colum,1,
PBG01,1,2008,6,2,C01A,f,d,8,5,210,carex,spp.,1,
PBG01,1,2008,9,3,C01A,f,d,8,5,2,androp,gerar,4,
PBG01,1,2008,9,3,C01A,f,d,8,5,3,schiza,scopa,2,
PBG01,1,2008,9,3,C01A,f,d,8,5,4,boutel,curti,2,
PBG01,1,2008,9,3,C01A,f,d,8,5,11,eragro,spect,1,
PBG01,1,2008,9,3,C01A,f,d,8,5,18,sorgha,nutan,2,
PBG01,1,2008,9,3,C01A,f,d,8,5,21,sporob,compo,1,
PBG01,1,2008,9,3,C01A,f,d,8,5,46,ambros,psilo,2,
PBG01,1,2008,9,3,C01A,f,d,8,5,52,artemi,ludov,2,
PBG01,1,2008,9,3,C01A,f,d,8,5,58,symphy,erico,4,
PBG01,1,2008,9,3,C01A,f,d,8,5,59,symphy,oblon,2,
PBG01,1,2008,9,3,C01A,f,d,8,5,128,solida,misso,4,
PBG01,1,2008,9,3,C01A,f,d,8,5,130,solida,rigid,2,
PBG01,1,2008,9,3,C01A,f,d,8,5,131,solida,speci,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,12,koeler,macra,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,14,dichan,oligo,3,
PBG01,1,2008,5,30,C03A,f,a,8,1,17,poa,prate,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,31,carex,brevi,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,33,carex,inops,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,34,carex,meadi,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,44,achill,mille,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,54,asclep,steno,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,55,asclep,verti,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,106,dalea,candi,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,109,dalea,purpu,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,111,physal,pumil,1,
PBG01,1,2008,5,30,C03A,f,a,8,1,120,ruelli,humil,1,
PBG01,1,2008,8,25,C03A,f,a,8,1,2,androp,gerar,6,
PBG01,1,2008,8,25,C03A,f,a,8,1,3,schiza,scopa,2,
PBG01,1,2008,8,25,C03A,f,a,8,1,4,boutel,curti,1,
PBG01,1,2008,8,25,C03A,f,a,8,1,11,eragro,spect,1,
PBG01,1,2008,8,25,C03A,f,a,8,1,18,sorgha,nutan,2,
PBG01,1,2008,8,25,C03A,f,a,8,1,21,sporob,compo,2,
PBG01,1,2008,8,25,C03A,f,a,8,1,40,amorph,canes,2,
PBG01,1,2008,8,25,C03A,f,a,8,1,42,rosa,arkan,2,
PBG01,1,2008,8,25,C03A,f,a,8,1,46,ambros,psilo,1,
PBG01,1,2008,8,25,C03A,f,a,8,1,59,symphy,oblon,2,
PBG01,1,2008,8,25,C03A,f,a,8,1,86,bricke,eupat,1,
PBG01,1,2008,8,25,C03A,f,a,8,1,128,solida,misso,1,
PBG01,1,2008,8,25,C03A,f,a,8,1,140,vernon,baldw,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,12,koeler,macra,2,
PBG01,1,2008,5,30,C03A,f,a,8,2,14,dichan,oligo,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,16,dichan,ovale,2,
PBG01,1,2008,5,30,C03A,f,a,8,2,17,poa,prate,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,33,carex,inops,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,34,carex,meadi,2,
PBG01,1,2008,5,30,C03A,f,a,8,2,44,achill,mille,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,54,asclep,steno,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,111,physal,pumil,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,123,packer,platt,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,125,sisyri,campe,1,
PBG01,1,2008,5,30,C03A,f,a,8,2,154,comand,umbel,2,
PBG01,1,2008,8,25,C03A,f,a,8,2,2,androp,gerar,5,
PBG01,1,2008,8,25,C03A,f,a,8,2,3,schiza,scopa,2,
PBG01,1,2008,8,25,C03A,f,a,8,2,4,boutel,curti,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,11,eragro,spect,2,
PBG01,1,2008,8,25,C03A,f,a,8,2,18,sorgha,nutan,3,
PBG01,1,2008,8,25,C03A,f,a,8,2,21,sporob,compo,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,40,amorph,canes,2,
PBG01,1,2008,8,25,C03A,f,a,8,2,41,ceanot,herba,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,42,rosa,arkan,2,
PBG01,1,2008,8,25,C03A,f,a,8,2,46,ambros,psilo,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,58,symphy,erico,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,59,symphy,oblon,3,
PBG01,1,2008,8,25,C03A,f,a,8,2,86,bricke,eupat,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,127,solida,altis,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,128,solida,misso,1,
PBG01,1,2008,8,25,C03A,f,a,8,2,140,vernon,baldw,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,12,koeler,macra,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,14,dichan,oligo,2,
PBG01,1,2008,5,30,C03A,f,a,8,3,16,dichan,ovale,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,17,poa,prate,2,
PBG01,1,2008,5,30,C03A,f,a,8,3,33,carex,inops,2,
PBG01,1,2008,5,30,C03A,f,a,8,3,34,carex,meadi,2,
PBG01,1,2008,5,30,C03A,f,a,8,3,56,asclep,virds,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,92,linum,sulca,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,106,dalea,candi,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,118,ratibi,colum,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,123,packer,platt,1,
PBG01,1,2008,5,30,C03A,f,a,8,3,125,sisyri,campe,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,2,androp,gerar,6,
PBG01,1,2008,8,25,C03A,f,a,8,3,3,schiza,scopa,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,4,boutel,curti,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,11,eragro,spect,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,18,sorgha,nutan,3,
PBG01,1,2008,8,25,C03A,f,a,8,3,21,sporob,compo,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,40,amorph,canes,2,
PBG01,1,2008,8,25,C03A,f,a,8,3,41,ceanot,herba,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,46,ambros,psilo,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,58,symphy,erico,2,
PBG01,1,2008,8,25,C03A,f,a,8,3,59,symphy,oblon,3,
PBG01,1,2008,8,25,C03A,f,a,8,3,86,bricke,eupat,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,121,salvia,azure,1,
PBG01,1,2008,8,25,C03A,f,a,8,3,128,solida,misso,2,
PBG01,1,2008,5,30,C03A,f,a,8,4,12,koeler,macra,2,
PBG01,1,2008,5,30,C03A,f,a,8,4,14,dichan,oligo,2,
PBG01,1,2008,5,30,C03A,f,a,8,4,16,dichan,ovale,2,
PBG01,1,2008,5,30,C03A,f,a,8,4,17,poa,prate,2,
PBG01,1,2008,5,30,C03A,f,a,8,4,33,carex,inops,1,
PBG01,1,2008,5,30,C03A,f,a,8,4,34,carex,meadi,2,
PBG01,1,2008,5,30,C03A,f,a,8,4,56,asclep,virds,1,
PBG01,1,2008,5,30,C03A,f,a,8,4,106,dalea,candi,1,
PBG01,1,2008,5,30,C03A,f,a,8,4,118,ratibi,colum,1,
PBG01,1,2008,5,30,C03A,f,a,8,4,125,sisyri,campe,1,
PBG01,1,2008,5,30,C03A,f,a,8,4,154,comand,umbel,3,
PBG01,1,2008,8,25,C03A,f,a,8,4,2,androp,gerar,6,
PBG01,1,2008,8,25,C03A,f,a,8,4,3,schiza,scopa,2,
PBG01,1,2008,8,25,C03A,f,a,8,4,4,boutel,curti,1,
PBG01,1,2008,8,25,C03A,f,a,8,4,11,eragro,spect,1,
